Fecha,Riesgo,Precios,Crédito,Expectativas,Desempeño,FCI
2007-04-01,0.022297782391949114,-0.06473297247006063,-0.13664202357285046,-0.04136453246659965,-0.23879694323872702,-0.4592386893562886
2007-05-01,0.01925075316676217,-0.05902123999284348,-0.12404299251151947,-0.037795326453460724,-0.21707702055938,-0.4186858263504414
2007-06-01,0.015574186639985742,-0.05077111268969447,-0.10625027594646119,-0.03259667462802369,-0.1862578702522602,-0.36030174687645383
2007-07-01,0.012565945247473072,-0.04371854911634557,-0.09104498848194256,-0.028120886123297145,-0.1598642349730064,-0.31018271344711856
2007-08-01,0.010325912227114348,-0.03857514319172048,-0.07993297357985518,-0.02485813676308025,-0.1405905567301164,-0.27363089803765794
2007-09-01,0.010240482240563668,-0.04137502201424652,-0.08527330854650096,-0.02670498332585767,-0.1502312871302633,-0.29334411877630484
2007-10-01,0.009323714090281723,-0.04107214628495631,-0.0841674987226124,-0.026547633931699795,-0.1485309383689451,-0.29099450321793174
2007-11-01,0.007939197676813059,-0.03850620669938845,-0.07842709897180654,-0.024919213795281794,-0.1386319753523984,-0.2725452971420622
2007-12-01,0.006035190230730875,-0.03268514429685204,-0.06612330062522263,-0.021168868351042296,-0.11707291469366779,-0.23101503773605386
2008-01-01,0.0046471427599027795,-0.028675381388685736,-0.05756088867219112,-0.018579724760920166,-0.1020808415364953,-0.20224969359838949
2008-02-01,0.003795372027030626,-0.027422581238311296,-0.05455605579483793,-0.017774416783095052,-0.0969064187048917,-0.19286410049410543
2008-03-01,0.003397457083372954,-0.02965092741455024,-0.05843456904441807,-0.019220608264770213,-0.103955563079089,-0.20786421071945457
2008-04-01,0.0022503023053292263,-0.024815839846907287,-0.04847496977707285,-0.016092826492403425,-0.0863729359207206,-0.17350626973177488
2008-05-01,0.0018039386348442724,-0.02698057624047525,-0.052177110947996486,-0.017493224880907397,-0.0931236743915955,-0.1879706478261304
2008-06-01,0.001154541530320411,-0.026638946462146026,-0.05104597522613802,-0.01727728192833712,-0.09124524938561829,-0.18505291147191905
2008-07-01,0.0003911006001533629,-0.019698025340080874,-0.0374267770622041,-0.012794317594845414,-0.06701879958364179,-0.1365468189806188
2008-08-01,-4.046632476117744e-05,-0.010907265633982323,-0.02054871143185085,-0.007095169629891347,-0.0368618574840623,-0.075453470504548
2008-09-01,-6.871232165705328e-05,-0.002503993140308001,-0.0046768025368727284,-0.0016312060511014326,-0.00840485975718247,-0.017285573807121687
2008-10-01,0.0017164707908496266,0.03315352040362807,0.061383925586977035,0.02162934779783563,0.1105179836429912,0.22840124822228156
2008-11-01,0.004158497028937606,0.05536973202765806,0.1017398652726165,0.03621338185721884,0.1835039023451479,0.3809853785315789
2008-12-01,0.007540517170175884,0.07755258588644831,0.14141500263342816,0.05086556607953593,0.255553407385217,0.5329270791548053
2009-01-01,0.009045588263541973,0.07704101168564798,0.13944506806930596,0.050734324586257144,0.25266964882536597,0.5289356414301191
2009-02-01,0.010858977611815798,0.07898416821463643,0.14187031042066284,0.052247785723286366,0.257826826732743,0.5417880687031444
2009-03-01,0.012063449359068501,0.07758217036659526,0.13829113592906292,0.05157757452822887,0.252169158144392,0.5316834883273474
2009-04-01,0.010832736329687252,0.06306660547577166,0.1115213979086262,0.04215717708990648,0.2042160603582045,0.43179397716219603
2009-05-01,0.007608370639365113,0.04066788936023334,0.07132366364806604,0.027333933008155994,0.1312438361917569,0.2781776928475774
2009-06-01,0.005231736057429867,0.025802399032702688,0.044881745216757626,0.017445956563272812,0.0830157793732252,0.17637761624338816
2009-07-01,0.004448295669434794,0.020377559443298436,0.03515229022947133,0.013856930414897732,0.0653522874090481,0.13918736316615038
2009-08-01,0.0027199615452205873,0.011619975513964221,0.019875809411281024,0.007946953239112297,0.0371453832077363,0.07930808291731442
2009-09-01,-0.0007921336960797459,-0.003188856028252391,-0.005411377620112778,-0.0021916093538623333,-0.01015602053787862,-0.021739997236185866
2009-10-01,-0.007501502232074773,-0.02875583319462154,-0.04842383788090325,-0.019845252002561493,-0.09119470300278121,-0.19572112831294228
2009-11-01,-0.00972581584845223,-0.03559465504134267,-0.05952009435505297,-0.02466896987830365,-0.1124127085409463,-0.24192224366409784
2009-12-01,-0.011650114681621065,-0.040716221363495855,-0.06760718300231766,-0.028341644372483744,-0.1280587045565908,-0.27637386797650915
2010-01-01,-0.01411465394142359,-0.04697624389261924,-0.07744184477140986,-0.03284855604302928,-0.1471740535349165,-0.31855535218339837
2010-02-01,-0.01991223681389511,-0.0633583937168562,-0.1037180437097732,-0.0445052157996771,-0.1977305196094733,-0.429224409649675
2010-03-01,-0.025752802122789797,-0.07849921385301181,-0.1276531305611552,-0.05538943620775331,-0.244048838553931,-0.5313434212986411
2010-04-01,-0.029067720973674063,-0.08528924726585113,-0.1378161552159619,-0.06045831269382994,-0.264198992504898,-0.5768304286542149
2010-05-01,-0.03160971554953221,-0.08945119303469108,-0.1437447619331626,-0.06370164584734278,-0.276191857887298,-0.6046991742520267
2010-06-01,-0.03389293864917566,-0.09263612721636685,-0.1480496448731373,-0.06622601914134847,-0.28502624921986996,-0.6258309790998984
2010-07-01,-0.03842637986547971,-0.10226045236186948,-0.16255890645885102,-0.07337365792657122,-0.313537493617453,-0.6901568902302244
2010-08-01,-0.04259708796477121,-0.11013558129810916,-0.17435514953403686,-0.07924997963807735,-0.336622864275191,-0.7429606627101856
2010-09-01,-0.046584600434627935,-0.11738872613197046,-0.18513670711128968,-0.08466618129639407,-0.357701261759241,-0.7914774767335231
2010-10-01,-0.05025990905088015,-0.12412986630005117,-0.19509312392107606,-0.0897031536341737,-0.37717174816251897,-0.8363578010686998
2010-11-01,-0.05355439230405855,-0.13012053090190712,-0.20396443340753762,-0.0941860756300867,-0.394391190141274,-0.876216622384864
2010-12-01,-0.05347013435058219,-0.12800798220557774,-0.20015610502597175,-0.09277468408308714,-0.387096179195033,-0.8615050848602518
2011-01-01,-0.05172031169711702,-0.12139831150319288,-0.18949343049795933,-0.08807417057610373,-0.366295997639011,-0.816982221913384
2011-02-01,-0.05361791800870108,-0.12378246890849981,-0.19286106052890564,-0.08988793234643529,-0.372639375797047,-0.8327887555895889
2011-03-01,-0.05195101742442274,-0.1181618621068419,-0.18388962454264982,-0.08590274313417652,-0.35509275680478103,-0.794998004012872
2011-04-01,-0.051865805554279026,-0.1160752299119297,-0.1805469348114154,-0.08451042621065148,-0.348379664017219,-0.7813780605054944
2011-05-01,-0.050732360048914814,-0.11169780247950285,-0.17367340037783996,-0.08144893221904365,-0.334861160987661,-0.7524136561129624
2011-06-01,-0.047451858526250654,-0.10274804361664319,-0.15965275150564548,-0.0750171806354388,-0.30759373919578203,-0.6924635734797601
2011-07-01,-0.04554503574063135,-0.09693447285046801,-0.1504823202885563,-0.07085042093447086,-0.289708834151497,-0.6535210839656236
2011-08-01,-0.04179555836083203,-0.08735251683639787,-0.135445478927922,-0.06391058566523314,-0.260558755774444,-0.5890628955648289
2011-09-01,-0.03927681439766102,-0.08048618642990052,-0.12470101879032341,-0.058995971965119125,-0.239632836977487,-0.5430928285604911
2011-10-01,-0.036315077312150376,-0.07298914887398178,-0.11297304280910136,-0.053589844822298977,-0.21681448774975498,-0.4926816015672874
2011-11-01,-0.03387337837948137,-0.06674531693697144,-0.10318932188555818,-0.04907650708142295,-0.1977589714698273,-0.4506434957532612
2011-12-01,-0.03217483848806572,-0.06207242485218513,-0.09586718132529473,-0.04571368292709567,-0.1834188690547675,-0.41924699664740867
2012-01-01,-0.02849654761385856,-0.05390932250446227,-0.08316088936294333,-0.03976158597097678,-0.15884445610159909,-0.3641728015538401
2012-02-01,-0.027226904342961288,-0.050480601604262355,-0.07774269745438873,-0.03728945306991924,-0.14826287668475868,-0.3410025331562903
2012-03-01,-0.025768976822117446,-0.04682414657415239,-0.07197358413948216,-0.03463835533240904,-0.1370469880258629,-0.316252050894024
2012-04-01,-0.023869947476698263,-0.042443362951292016,-0.0650949415345993,-0.03143636728629679,-0.12375280251133111,-0.28659742176021746
2012-05-01,-0.021514256255001647,-0.03751553484243663,-0.05740399400010104,-0.027818269549541134,-0.1089583108522045,-0.2532103654992849
2012-06-01,-0.02069944942419761,-0.03543979871876253,-0.05409395254496122,-0.026309814561806113,-0.1025111138603873,-0.23905412911011478
2012-07-01,-0.021958149302777882,-0.036767002429376965,-0.05598866892911491,-0.02733851220232006,-0.1059319023766719,-0.24798423524026172
2012-08-01,-0.023418527853295214,-0.038065858459153765,-0.0578402277827377,-0.02834914313137936,-0.10925002336048631,-0.25692378058705234
2012-09-01,-0.023611105855455044,-0.037323195828955304,-0.05671149724295725,-0.02788130590056732,-0.1068941290483432,-0.25242123387627813
2012-10-01,-0.02579452858831799,-0.03964527031291182,-0.06025670874353909,-0.029707996440872433,-0.1133217341055008,-0.2687262381911421
2012-11-01,-0.02954509631606894,-0.04418134469936076,-0.06719565819924574,-0.03320952339138933,-0.1260701522250183,-0.300201774831083
2012-12-01,-0.03273896610932199,-0.047575096383620966,-0.07240478157490185,-0.0358675175500342,-0.1355317134888705,-0.3241180751067495
2013-01-01,-0.02845925321037064,-0.0404416627580349,-0.06159634142256245,-0.030574639506564603,-0.1150310075101876,-0.2761029044077202
2013-02-01,-0.03139516071468758,-0.04354161404014001,-0.06633655724488544,-0.0330096062325197,-0.1236217106030951,-0.29790464883532786
2013-03-01,-0.03426710850052897,-0.04627107168015509,-0.0705160294004519,-0.03517595653718476,-0.13113134296394602,-0.3173615090822667
